clf,year,interval,log_loss,log_skill_score,roc_auc
svm,2024,180,0.21276346899435464,-0.04187698296272058,0.5152207001522071
svm,2024,180,0.20037763120277616,0.01877496716175231,0.7576103500761033
svm,2024,180,0.20103913118143107,0.015535681746598806,0.7382039573820396
svm,2024,180,0.19483904801367288,0.04589673938245287,0.7640791476407915
svm,2024,180,0.19516091446221423,0.044320598300018776,0.7819634703196348
svm,2024,180,0.1929597602429443,0.055099384375693505,0.8451293759512938
svm,2024,360,0.18660263106047847,0.13325237175957916,0.8497536945812808
svm,2024,360,0.19735900102300052,0.08329027797500199,0.8251231527093597
svm,2024,360,0.20766871897538083,0.035402831092448794,0.7610837438423645
svm,2024,360,0.2075408262906011,0.03599687781393479,0.7672413793103448
svm,2024,360,0.18241472146193555,0.15270472723384865,0.8435960591133005
svm,2024,360,0.19791992401831476,0.08068485556990967,0.7943349753694581
svm,2024,360,0.21847559319960483,-0.014793849143548865,0.7910509031198687
svm,2024,360,0.2139691936874066,0.0061378551250564906,0.696223316912972
svm,2024,360,0.21299108672700387,0.010681048772844592,0.7257799671592775
svm,2024,360,0.19823028294747794,0.07924327425764932,0.7557471264367815
svm,2024,360,0.19769483595692378,0.0817303635686294,0.8177339901477834
svm,2024,360,0.19719538604849393,0.08405025059860471,0.7364532019704434
svm,2024,360,0.2014245453858538,0.06440629486081306,0.6917077175697866
svm,2024,360,0.1834940559080164,0.14769134362879344,0.8624794745484401
svm,2024,360,0.22389505415996502,-0.03996661818243408,0.6206896551724138
svm,2024,360,0.21675912871084083,-0.006821070216798786,0.7068965517241379
svm,2024,360,0.17807041306921992,0.1728835370091022,0.8263546798029557
svm,2024,360,0.19700481142296977,0.08493544768150296,0.8004926108374384
svm,2024,360,0.1821069419065415,0.15413432765342805,0.7861247947454844
svm,2024,360,0.2206872629981809,-0.02506679943086554,0.7467159277504105
xgb,2023,0,0.12660604868295813,0.12753798318383425,0.8223698081383091
xgb,2023,0,0.1255575529688379,0.1347633305892746,0.8508328062407758
xgb,2023,0,0.12995594479525577,0.1044533268924226,0.8625342610162345
xgb,2023,0,0.1176199954693934,0.1894622766238473,0.8534682690280413
xgb,2023,0,0.1192293227179599,0.17837215169215803,0.8681214421252372
xgb,2023,0,0.11387481416908857,0.21527090476284372,0.8653805608264811
xgb,2023,0,0.1273019489707203,0.12274242582397754,0.8351254480286738
xgb,2023,0,0.12568579460403878,0.13387959749080824,0.8520978283786633
xgb,2023,0,0.11581414658761732,0.201906662763762,0.8594771241830065
xgb,2023,0,0.11135971255909692,0.23260286201115699,0.8574741724646848
xgb,2023,0,0.12311336916019047,0.15160658221386292,0.8399746995572422
xgb,2023,0,0.11819579614419762,0.18549434441800305,0.8668564199873497
xgb,2023,0,0.11655438346290639,0.1968055750680734,0.8731815306767868
xgb,2023,0,0.1226963554614293,0.15448028861609187,0.8651697238034999
xgb,2023,0,0.11635156700686784,0.19820321488164983,0.8685431161711996
xgb,2023,0,0.12820246288540144,0.11653684406586473,0.8150959308454565
xgb,2023,0,0.12367717282798689,0.14772132325340193,0.8384988403963736
xgb,2023,0,0.12315061795513861,0.15134989496153572,0.8566308243727597
xgb,2023,0,0.11255089793275748,0.22439421791937042,0.8788741302972802
xgb,2023,0,0.121411326495255,0.1633356235322232,0.8668564199873497
xgb,2023,90,0.13731245131058872,0.08455267681436163,0.7980599647266314
xgb,2023,90,0.1252736992968547,0.16481373981541714,0.8306878306878307
xgb,2023,90,0.12649248548190467,0.1566882235931778,0.8385141093474426
xgb,2023,90,0.1377405188502115,0.08169879663415902,0.8029100529100529
xgb,2023,90,0.1375767161426573,0.08279085164249811,0.7572751322751322
xgb,2023,90,0.13549821678311103,0.09664798300078858,0.8166887125220458
xgb,2023,90,0.1416238070376138,0.05580933255143816,0.795083774250441
xgb,2023,90,0.13322851956004186,0.11177980992157355,0.8118386243386243
xgb,2023,90,0.12638306267279373,0.1574177336757666,0.8312389770723103
xgb,2023,90,0.1370279813408544,0.08644920746277995,0.8010361552028219
xgb,2023,90,0.1222021960744608,0.1852911209724727,0.8377425044091711
xgb,2023,90,0.12395840433445676,0.173582669661431,0.8384038800705467
xgb,2023,90,0.12035787587764034,0.19758700507592908,0.8368606701940036
xgb,2023,90,0.1203394444789116,0.1977098852260375,0.8595679012345679
xgb,2023,90,0.1332946349738182,0.11133902557911113,0.8113977072310405
xgb,2023,90,0.12433717221637877,0.17105746498913288,0.8360890652557319
xgb,2023,90,0.12237002924340615,0.18417219531215323,0.8485449735449736
xgb,2023,90,0.13565368850815313,0.09561146975554102,0.7723765432098766
xgb,2023,90,0.12338207322966768,0.17742500706136854,0.8396164021164021
xgb,2023,90,0.12527096657945896,0.16483195854795785,0.8410493827160495
xgb,2023,180,0.13987751226549558,0.09490619466297989,0.7855831037649219
xgb,2023,180,0.13753700687565043,0.11005070856944654,0.7699724517906337
xgb,2023,180,0.13474811461447894,0.12809656217704846,0.8585858585858586
xgb,2023,180,0.14241090347927576,0.07851359046985196,0.7693985307621671
xgb,2023,180,0.14233249701605888,0.0790209286617215,0.7776629935720845
xgb,2023,180,0.13697462270933822,0.1136896811026632,0.8155417814508724
xgb,2023,180,0.1343287649102777,0.13081001349166743,0.8008494031221303
xgb,2023,180,0.14457631454071673,0.06450204489704758,0.7252066115702479
xgb,2023,180,0.13661711459899661,0.11600297915027036,0.7869031221303949
xgb,2023,180,0.13539239511588763,0.12392766982773629,0.832415059687787
xgb,2023,180,0.1360076161224356,0.11994681033916565,0.7898301193755739
xgb,2023,180,0.1369595637462443,0.11378712188489004,0.8098025711662076
xgb,2023,180,0.13809738621521778,0.10642470850219798,0.7890266299357209
xgb,2023,180,0.13857214645783128,0.10335271681711433,0.7943067033976124
xgb,2023,180,0.13044213756571893,0.15595889036428945,0.8133608815426997
xgb,2023,180,0.1479189424314879,0.04287318012469332,0.7420798898071626
xgb,2023,180,0.1414353285264506,0.08482616232034379,0.7957988980716253
xgb,2023,180,0.1312932058042896,0.15045195377259957,0.8577823691460056
xgb,2023,180,0.1382308980317332,0.10556080467584139,0.8704086317722681
xgb,2023,180,0.1360870806916924,0.1194326255483924,0.8497474747474747
xgb,2023,360,0.14357376560786403,0.11787817588856564,0.8031534860803154
xgb,2023,360,0.14795559096330735,0.09095610026342316,0.7591771372259177
xgb,2023,360,0.14404645951543682,0.11497392934861395,0.7899728997289973
xgb,2023,360,0.14403169207888145,0.11506466095279333,0.8120226656812023
xgb,2023,360,0.1535468028332999,0.05660351507580441,0.6910569105691057
xgb,2023,360,0.14084625456542615,0.1346360912768877,0.8179354520817935
xgb,2023,360,0.1460903927499294,0.10241593795276915,0.7770386794777039
xgb,2023,360,0.14651141014531271,0.09982919356234532,0.7636117270263612
xgb,2023,360,0.1485940538723924,0.08703336365757375,0.7451342695245134
xgb,2023,360,0.15563808732779266,0.04375459601870857,0.7339246119733924
xgb,2023,360,0.15640255916461587,0.03905765651638926,0.6773835920177383
xgb,2023,360,0.15245868848854266,0.06328892453466528,0.7212367578221237
xgb,2023,360,0.14384258504995043,0.11622654060822102,0.7966247844296626
xgb,2023,360,0.14795116080854048,0.09098331927650327,0.799950726779995
xgb,2023,360,0.15521762716445725,0.04633791675754495,0.7124907612712491
xgb,2023,360,0.15689155515804404,0.03605324943770205,0.7168021680216802
