clf,year,interval,log_loss,log_skill_score,roc_auc
rf,2023,180,0.10549959059550061,0.09107138055898878,0.784968442125123
rf,2023,180,0.10560718427416585,0.0901444103853819,0.7817746392700025
rf,2023,180,0.10579697379194589,0.08850928437772188,0.7806270103665475
rf,2023,180,0.1057049178712386,0.08930238945469471,0.7825300826994239
rf,2023,360,0.10604884090371047,0.0863393306851381,0.7822274957344709
rf,2023,360,0.10665122609942122,0.08114949875101851,0.7765634619839926
rf,2023,360,0.1064094861805663,0.08323220191098657,0.7787646413563678
rf,2023,360,0.1063271001471372,0.08394199635855981,0.777686131302775
rf,2023,360,0.10617378277409333,0.08526289767609563,0.7795012690988821
rf,2024,0,0.11507453093162968,0.09029230230948926,0.779448618427536
rf,2024,0,0.11511627923204193,0.08996226620208092,0.7746217531394272
rf,2024,0,0.11498365199923023,0.09101073464801257,0.7770473480619565
rf,2024,0,0.1160892624771267,0.08227046558719597,0.7692535105325332
rf,2024,0,0.11529379084260746,0.08855896977103273,0.7752223825841162
rf,2024,90,0.1163201469812594,0.08044523624247002,0.7698572585101645
rf,2024,90,0.11577720599200476,0.08473739014757786,0.7735034472263145
rf,2024,90,0.11585005027648174,0.08416152852307279,0.7724843106607672
rf,2024,90,0.11580309978248424,0.08453268993867102,0.7717046774251894
rf,2024,90,0.11576254225124899,0.08485331256528816,0.7715699568020815
rf,2024,180,0.11613211305892207,0.08193171552848033,0.7721674677138284
rf,2024,180,0.11633724004673236,0.08031010909389957,0.7666289532082843
rf,2024,180,0.11577649781553385,0.08474298855047113,0.7731853568661988
rf,2024,180,0.11595477137135733,0.08333366865392833,0.7735396222084452
rf,2024,180,0.1159971444565913,0.08299869338615917,0.7728298441107753
rf,2024,360,0.11692379848532072,0.07567314275209291,0.7674547407314082
rf,2024,360,0.1166206021740112,0.0780700242868394,0.770014432570457
rf,2024,360,0.11660267187627509,0.07821177007316049,0.7720639324201437
rf,2024,360,0.11775646117879747,0.06909062917847197,0.7632609376305886
rf,2024,360,0.11665210606112154,0.0778209741418644,0.770081792882011
ann,2023,0,0.10585270519223504,0.08802913213790364,0.7730984316420976
ann,2023,0,0.10626199562517072,0.08450290245247294,0.7728841632075243
ann,2023,0,0.10602163798866354,0.08657369659953473,0.7707757822909826
ann,2023,0,0.10763783488047315,0.07264939981956198,0.7671675223324285
ann,2023,0,0.10544699818070004,0.09152448896166532,0.7683325589462191
ann,2023,90,0.10701664053330046,0.07800128144481944,0.7680921789461423
ann,2023,90,0.10703645623903105,0.07783055981498854,0.7709536993304433
ann,2023,90,0.10676558298150172,0.08016426039733104,0.7735008569457404
ann,2023,90,0.11130461778940061,0.04105833952834359,0.7561213061414658
ann,2023,90,0.10961351257635868,0.055628006746419434,0.7577473910834124
ann,2023,180,0.10864444318781459,0.06397699555765657,0.7692375038879352
ann,2023,180,0.1057135662444569,0.08922787964962964,0.7740865751993888
ann,2023,180,0.11166385395517095,0.03796335090929914,0.7251919008067705
ann,2023,180,0.10663482179581567,0.0812908295461896,0.773317563995735
ann,2023,180,0.10683239648483994,0.07958863062468047,0.772904898862483
ann,2023,360,0.11162855026784747,0.03826750878895513,0.702314073493817
ann,2023,360,0.11112034114334976,0.042645969551785234,0.7596102720850724
ann,2023,360,0.10700728402948309,0.07808189212823069,0.7710430418437837
ann,2023,360,0.10696469255765344,0.07844883770092514,0.7717214305553955
ann,2023,360,0.10685782788980032,0.07936952710332457,0.7710601935583791
ann,2024,0,0.11848531557017372,0.06332875950181482,0.7522394185058734
ann,2024,0,0.12111396179178129,0.04254831674926307,0.7088799601825715
ann,2024,0,0.11711370968180738,0.07417182290379232,0.7534668730719671
ann,2024,0,0.11854967294376663,0.06281999011829764,0.7535548157009403
ann,2024,0,0.11757221973822489,0.0705471274615026,0.7543406860024026
ann,2024,90,0.12044750770605592,0.047816888404809244,0.7113348693147584
ann,2024,90,0.11846413256972389,0.0634962191335281,0.7532142719036399
ann,2024,90,0.11761884411232153,0.07017854414708602,0.7542296662296563
ann,2024,90,0.1184566568303204,0.06355531768145373,0.7547560745903182
ann,2024,90,0.11767067394782786,0.069768809691091,0.7563328048459507
ann,2024,180,0.1196029308248101,0.054493588139672755,0.7500046777994134
ann,2024,180,0.11684089755776685,0.07632850594437268,0.7561257342585812
ann,2024,180,0.11769984863730645,0.06953817273448959,0.7542246765769485
ann,2024,180,0.11963029735572567,0.05427724536050682,0.7504300456927446
ann,2024,180,0.11732428278259921,0.07250716288592363,0.754810960770103
ann,2024,360,0.12086810449479676,0.04449191168542743,0.742244520425767
ann,2024,360,0.11961386188887556,0.0544071739432056,0.7534188476646554
ann,2024,360,0.11879818823173013,0.06085538275797309,0.7537182268271172
ann,2024,360,0.11735354111971939,0.07227586466307301,0.7539739465283867
ann,2024,360,0.1213604379365603,0.040599829587184,0.7013405949412406
